0,0
0.906308,0.422618
1.81262,0.845237
2.71892,1.26785
3.62523,1.69047
4.53154,2.11309
5.43785,2.53571
6.34415,2.95833
7.25046,3.38095
8.15677,3.80357
9.06308,4.22618
9.96939,4.6488
10.8757,5.07142
11.782,5.49404
12.6883,5.91666
13.5946,6.33928
14.5009,6.76189
15.4072,7.18451
16.3135,7.60713
17.2199,8.02975
18.1262,8.45237
19.0325,8.87498
19.9388,9.2976
20.8451,9.72022
21.7514,10.1428
22.6577,10.5655
23.564,10.9881
24.4703,11.4107
25.3766,11.8333
26.2829,12.2559
27.1892,12.6785
28.0955,13.1012
29.0018,13.5238
30.0018,13.5238
31.0018,13.5238
32.0018,13.5238
33.0018,13.5238
34.0018,13.5238
35.0018,13.5238
36.0018,13.5238
37.0018,13.5238
38.0018,13.5238
39.0018,13.5238
40.0018,13.5238
41.0018,13.5238
42.0018,13.5238
43.0018,13.5238
44.0018,13.5238
45.0018,13.5238
45.9082,13.1012
46.8145,12.6785
47.7208,12.2559
48.6271,11.8333
49.5334,11.4107
50.4397,10.9881
51.346,10.5655
52.2523,10.1428
52.8951,9.37679
53.5379,8.61075
54.1807,7.8447
54.8235,7.07866
55.0823,6.11273
55.3411,5.14681
55.1674,4.162
,
55.1674,4.162
,
55.1674,4.162
54.9938,3.17719
55.2526,2.21127
,
54.9938,3.17719
,
55.3411,5.14681
55.5999,4.18088
,
55.5999,4.18088
,
55.5999,4.18088
55.8587,3.21496
56.5015,2.44891
,
55.8587,3.21496
,
55.3411,5.14681
55.5999,4.18088
55.8587,3.21496
56.5015,2.44891
57.1443,1.68287
57.7871,0.916824
,
57.7871,0.916824
,
57.7871,0.916824
58.4299,0.15078
59.3362,-0.271838
,
58.4299,0.15078
,
55.8587,3.21496
55.6851,2.23015
,
55.6851,2.23015
,
55.6851,2.23015
55.5114,1.24534
55.7703,0.279416
,
55.5114,1.24534
,
54.8235,7.07866
55.4662,6.31262
56.109,5.54657
56.3679,4.58065
,
56.3679,4.58065
,
56.3679,4.58065
56.6267,3.61472
57.2695,2.84868
,
56.6267,3.61472
,
56.109,5.54657
56.7518,4.78053
,
56.7518,4.78053
,
56.7518,4.78053
57.3946,4.01448
58.3009,3.59186
,
57.3946,4.01448
,
56.109,5.54657
56.7518,4.78053
57.3946,4.01448
58.3009,3.59186
59.2072,3.16925
60.1135,2.74663
,
60.1135,2.74663
,
60.1135,2.74663
61.0198,2.32401
62.0198,2.32401
,
61.0198,2.32401
,
57.3946,4.01448
57.6534,3.04856
,
57.6534,3.04856
,
57.6534,3.04856
57.9122,2.08263
58.555,1.31659
,
57.9122,2.08263
,
54.8235,7.07866
55.4662,6.31262
56.109,5.54657
56.7518,4.78053
57.3946,4.01448
58.3009,3.59186
59.2072,3.16925
60.1135,2.74663
61.0198,2.32401
61.9261,1.90139
62.8325,1.47877
63.4752,0.712728
,
63.4752,0.712728
,
63.4752,0.712728
64.118,-0.0533161
65.0243,-0.475934
,
64.118,-0.0533161
,
62.8325,1.47877
63.7388,1.05615
,
63.7388,1.05615
,
63.7388,1.05615
64.6451,0.633536
65.6451,0.633536
,
64.6451,0.633536
,
62.8325,1.47877
63.7388,1.05615
64.6451,0.633536
65.6451,0.633536
66.6451,0.633536
67.6451,0.633536
,
67.6451,0.633536
,
67.6451,0.633536
68.6451,0.633537
69.5514,1.05615
,
68.6451,0.633537
,
64.6451,0.633536
65.2878,-0.132508
,
65.2878,-0.132508
,
65.2878,-0.132508
65.9306,-0.898552
66.8369,-1.32117
,
65.9306,-0.898552
,
57.3946,4.01448
57.6534,3.04856
57.9122,2.08263
57.7386,1.09782
,
57.7386,1.09782
,
57.7386,1.09782
57.5649,0.113015
57.8238,-0.852911
,
57.5649,0.113015
,
57.9122,2.08263
58.1711,1.1167
,
58.1711,1.1167
,
58.1711,1.1167
58.4299,0.150779
59.0727,-0.615266
,
58.4299,0.150779
,
57.9122,2.08263
58.1711,1.1167
58.4299,0.150779
59.0727,-0.615266
59.7155,-1.38131
60.3582,-2.14735
,
60.3582,-2.14735
,
60.3582,-2.14735
61.001,-2.9134
61.9073,-3.33602
,
61.001,-2.9134
,
58.4299,0.150779
58.2562,-0.834029
,
58.2562,-0.834029
,
58.2562,-0.834029
58.0826,-1.81884
58.3414,-2.78476
,
58.0826,-1.81884
,
52.2523,10.1428
53.1586,9.72022
54.0649,9.2976
54.9712,8.87498
55.8775,8.45237
56.5203,7.68632
57.1631,6.92028
57.4219,5.95435
,
57.4219,5.95435
,
57.4219,5.95435
57.6807,4.98843
58.3235,4.22238
,
57.6807,4.98843
,
57.1631,6.92028
57.8059,6.15423
,
57.8059,6.15423
,
57.8059,6.15423
58.4487,5.38819
59.355,4.96557
,
58.4487,5.38819
,
57.1631,6.92028
57.8059,6.15423
58.4487,5.38819
59.355,4.96557
60.2613,4.54295
61.1676,4.12033
,
61.1676,4.12033
,
61.1676,4.12033
62.0739,3.69772
63.0739,3.69772
,
62.0739,3.69772
,
58.4487,5.38819
58.7075,4.42226
,
58.7075,4.42226
,
58.7075,4.42226
58.9663,3.45634
59.6091,2.69029
,
58.9663,3.45634
,
55.8775,8.45237
56.7838,8.02975
57.6901,7.60713
58.3329,6.84109
,
58.3329,6.84109
,
58.3329,6.84109
58.9757,6.07504
59.882,5.65242
,
58.9757,6.07504
,
57.6901,7.60713
58.5965,7.18451
,
58.5965,7.18451
,
58.5965,7.18451
59.5028,6.76189
60.5028,6.76189
,
59.5028,6.76189
,
57.6901,7.60713
58.5965,7.18451
59.5028,6.76189
60.5028,6.76189
61.5028,6.76189
62.5028,6.76189
,
62.5028,6.76189
,
62.5028,6.76189
63.5028,6.76189
64.4091,7.18451
,
63.5028,6.76189
,
59.5028,6.76189
60.1455,5.99585
,
60.1455,5.99585
,
60.1455,5.99585
60.7883,5.2298
61.6946,4.80719
,
60.7883,5.2298
,
55.8775,8.45237
56.7838,8.02975
57.6901,7.60713
58.5965,7.18451
59.5028,6.76189
60.5028,6.76189
61.5028,6.76189
62.5028,6.76189
63.5028,6.76189
64.5028,6.76189
65.5028,6.76189
66.4091,6.33928
,
66.4091,6.33928
,
66.4091,6.33928
67.3154,5.91666
68.3154,5.91666
,
67.3154,5.91666
,
65.5028,6.76189
66.5028,6.76189
,
66.5028,6.76189
,
66.5028,6.76189
67.5028,6.76189
68.4091,7.18451
,
67.5028,6.76189
,
65.5028,6.76189
66.5028,6.76189
67.5028,6.76189
68.4091,7.18451
69.3154,7.60713
70.2217,8.02975
,
70.2217,8.02975
,
70.2217,8.02975
71.128,8.45237
71.7708,9.21841
,
71.128,8.45237
,
67.5028,6.76189
68.4091,6.33928
,
68.4091,6.33928
,
68.4091,6.33928
69.3154,5.91666
70.3154,5.91666
,
69.3154,5.91666
,
59.5028,6.76189
60.1455,5.99585
60.7883,5.2298
61.0472,4.26388
,
61.0472,4.26388
,
61.0472,4.26388
61.306,3.29795
61.9488,2.53191
,
61.306,3.29795
,
60.7883,5.2298
61.4311,4.46376
,
61.4311,4.46376
,
61.4311,4.46376
62.0739,3.69772
62.9802,3.2751
,
62.0739,3.69772
,
60.7883,5.2298
61.4311,4.46376
62.0739,3.69772
62.9802,3.2751
63.8865,2.85248
64.7928,2.42986
,
64.7928,2.42986
,
64.7928,2.42986
65.6992,2.00724
66.6992,2.00724
,
65.6992,2.00724
,
62.0739,3.69772
62.3327,2.73179
,
62.3327,2.73179
,
62.3327,2.73179
62.5916,1.76586
63.2343,0.99982
,
62.5916,1.76586
,
52.2523,10.1428
53.1586,9.72022
54.0649,9.2976
54.9712,8.87498
55.8775,8.45237
56.7838,8.02975
57.6901,7.60713
58.5965,7.18451
59.5028,6.76189
60.5028,6.76189
61.5028,6.76189
62.5028,6.76189
63.5028,6.76189
64.5028,6.76189
65.5028,6.76189
66.5028,6.76189
67.5028,6.76189
68.5028,6.76189
69.5028,6.76189
70.5028,6.76189
71.5028,6.76189
72.4091,6.33928
73.3154,5.91666
73.9582,5.15061
,
73.9582,5.15061
,
73.9582,5.15061
74.601,4.38457
75.5073,3.96195
,
74.601,4.38457
,
73.3154,5.91666
74.2217,5.49404
,
74.2217,5.49404
,
74.2217,5.49404
75.128,5.07142
76.128,5.07142
,
75.128,5.07142
,
73.3154,5.91666
74.2217,5.49404
75.128,5.07142
76.128,5.07142
77.128,5.07142
78.128,5.07142
,
78.128,5.07142
,
78.128,5.07142
79.128,5.07142
80.0343,5.49404
,
79.128,5.07142
,
75.128,5.07142
75.7708,4.30538
,
75.7708,4.30538
,
75.7708,4.30538
76.4136,3.53933
77.3199,3.11671
,
76.4136,3.53933
,
71.5028,6.76189
72.5028,6.76189
73.5028,6.76189
74.4091,6.33928
,
74.4091,6.33928
,
74.4091,6.33928
75.3154,5.91666
76.3154,5.91666
,
75.3154,5.91666
,
73.5028,6.76189
74.5028,6.76189
,
74.5028,6.76189
,
74.5028,6.76189
75.5028,6.76189
76.4091,7.18451
,
75.5028,6.76189
,
73.5028,6.76189
74.5028,6.76189
75.5028,6.76189
76.4091,7.18451
77.3154,7.60713
78.2217,8.02975
,
78.2217,8.02975
,
78.2217,8.02975
79.128,8.45237
79.7708,9.21841
,
79.128,8.45237
,
75.5028,6.76189
76.4091,6.33928
,
76.4091,6.33928
,
76.4091,6.33928
77.3154,5.91666
78.3154,5.91666
,
77.3154,5.91666
,
71.5028,6.76189
72.5028,6.76189
73.5028,6.76189
74.5028,6.76189
75.5028,6.76189
76.4091,7.18451
77.3154,7.60713
78.2217,8.02975
79.128,8.45237
80.0343,8.87498
80.9406,9.2976
81.9406,9.2976
,
81.9406,9.2976
,
81.9406,9.2976
82.9406,9.2976
83.8469,9.72022
,
82.9406,9.2976
,
80.9406,9.2976
81.8469,9.72022
,
81.8469,9.72022
,
81.8469,9.72022
82.7533,10.1428
83.396,10.9089
,
82.7533,10.1428
,
80.9406,9.2976
81.8469,9.72022
82.7533,10.1428
83.396,10.9089
84.0388,11.6749
84.6816,12.441
,
84.6816,12.441
,
84.6816,12.441
85.3244,13.207
85.5832,14.1729
,
85.3244,13.207
,
82.7533,10.1428
83.7533,10.1428
,
83.7533,10.1428
,
83.7533,10.1428
84.7533,10.1428
85.6596,10.5655
,
84.7533,10.1428
,
75.5028,6.76189
76.4091,6.33928
77.3154,5.91666
77.9582,5.15061
,
77.9582,5.15061
,
77.9582,5.15061
78.601,4.38457
79.5073,3.96195
,
78.601,4.38457
,
77.3154,5.91666
78.2217,5.49404
,
78.2217,5.49404
,
78.2217,5.49404
79.128,5.07142
80.128,5.07142
,
79.128,5.07142
,
77.3154,5.91666
78.2217,5.49404
79.128,5.07142
80.128,5.07142
81.128,5.07142
82.128,5.07142
,
82.128,5.07142
,
82.128,5.07142
83.128,5.07142
84.0343,5.49404
,
83.128,5.07142
,
79.128,5.07142
79.7708,4.30538
,
79.7708,4.30538
,
79.7708,4.30538
80.4136,3.53933
81.3199,3.11671
,
80.4136,3.53933
,
59.5028,6.76189
60.1455,5.99585
60.7883,5.2298
61.4311,4.46376
62.0739,3.69772
62.3327,2.73179
62.5916,1.76586
62.4179,0.781056
,
62.4179,0.781056
,
62.4179,0.781056
62.2443,-0.203752
62.5031,-1.16968
,
62.2443,-0.203752
,
62.5916,1.76586
62.8504,0.799938
,
62.8504,0.799938
,
62.8504,0.799938
63.1092,-0.165988
63.752,-0.932032
,
63.1092,-0.165988
,
62.5916,1.76586
62.8504,0.799938
63.1092,-0.165988
63.752,-0.932032
64.3948,-1.69808
65.0376,-2.46412
,
65.0376,-2.46412
,
65.0376,-2.46412
65.6803,-3.23017
66.5866,-3.65278
,
65.6803,-3.23017
,
63.1092,-0.165988
62.9355,-1.1508
,
62.9355,-1.1508
,
62.9355,-1.1508
62.7619,-2.1356
63.0207,-3.10153
,
62.7619,-2.1356
,
62.0739,3.69772
62.7167,2.93167
63.3595,2.16563
63.6183,1.1997
,
63.6183,1.1997
,
63.6183,1.1997
63.8771,0.233775
64.5199,-0.532269
,
63.8771,0.233775
,
63.3595,2.16563
64.0023,1.39958
,
64.0023,1.39958
,
64.0023,1.39958
64.6451,0.633538
65.5514,0.21092
,
64.6451,0.633538
,
63.3595,2.16563
64.0023,1.39958
64.6451,0.633538
65.5514,0.21092
66.4577,-0.211698
67.364,-0.634317
,
67.364,-0.634317
,
67.364,-0.634317
68.2703,-1.05693
69.2703,-1.05693
,
68.2703,-1.05693
,
64.6451,0.633538
64.9039,-0.332388
,
64.9039,-0.332388
,
64.9039,-0.332388
65.1627,-1.29831
65.8055,-2.06436
,
65.1627,-1.29831
,
62.0739,3.69772
62.7167,2.93167
63.3595,2.16563
64.0023,1.39958
64.6451,0.633538
65.5514,0.21092
66.4577,-0.211698
67.364,-0.634317
68.2703,-1.05693
69.1766,-1.47955
70.0829,-1.90217
70.7257,-2.66822
,
70.7257,-2.66822
,
70.7257,-2.66822
71.3685,-3.43426
72.2748,-3.85688
,
71.3685,-3.43426
,
70.0829,-1.90217
70.9892,-2.32479
,
70.9892,-2.32479
,
70.9892,-2.32479
71.8955,-2.74741
72.8955,-2.74741
,
71.8955,-2.74741
,
70.0829,-1.90217
70.9892,-2.32479
71.8955,-2.74741
72.8955,-2.74741
73.8955,-2.74741
74.8955,-2.74741
,
74.8955,-2.74741
,
74.8955,-2.74741
75.8955,-2.74741
76.8019,-2.32479
,
75.8955,-2.74741
,
71.8955,-2.74741
72.5383,-3.51345
,
72.5383,-3.51345
,
72.5383,-3.51345
73.1811,-4.2795
74.0874,-4.70211
,
73.1811,-4.2795
,
64.6451,0.633538
64.9039,-0.332388
65.1627,-1.29831
64.9891,-2.28312
,
64.9891,-2.28312
,
64.9891,-2.28312
64.8154,-3.26793
65.0742,-4.23385
,
64.8154,-3.26793
,
65.1627,-1.29831
65.4215,-2.26424
,
65.4215,-2.26424
,
65.4215,-2.26424
65.6803,-3.23017
66.3231,-3.99621
,
65.6803,-3.23017
,
65.1627,-1.29831
65.4215,-2.26424
65.6803,-3.23017
66.3231,-3.99621
66.9659,-4.76225
67.6087,-5.5283
,
67.6087,-5.5283
,
67.6087,-5.5283
68.2515,-6.29434
69.1578,-6.71696
,
68.2515,-6.29434
,
65.6803,-3.23017
65.5067,-4.21497
,
65.5067,-4.21497
,
65.5067,-4.21497
65.333,-5.19978
65.5919,-6.16571
,
65.333,-5.19978
,
45.0018,13.5238
46.0018,13.5238
47.0018,13.5238
48.0018,13.5238
49.0018,13.5238
50.0018,13.5238
51.0018,13.5238
52.0018,13.5238
53.0018,13.5238
53.9082,13.1012
54.8145,12.6785
55.7208,12.2559
56.6271,11.8333
57.2699,11.0673
57.9127,10.3012
58.1715,9.33529
,
58.1715,9.33529
,
58.1715,9.33529
58.4303,8.36937
59.0731,7.60332
,
58.4303,8.36937
,
57.9127,10.3012
58.5554,9.53518
,
58.5554,9.53518
,
58.5554,9.53518
59.1982,8.76913
60.1045,8.34651
,
59.1982,8.76913
,
57.9127,10.3012
58.5554,9.53518
59.1982,8.76913
60.1045,8.34651
61.0108,7.9239
61.9171,7.50128
,
61.9171,7.50128
,
61.9171,7.50128
62.8235,7.07866
63.8235,7.07866
,
62.8235,7.07866
,
59.1982,8.76913
59.457,7.80321
,
59.457,7.80321
,
59.457,7.80321
59.7159,6.83728
60.3587,6.07124
,
59.7159,6.83728
,
56.6271,11.8333
57.5334,11.4107
58.4397,10.9881
59.0825,10.222
,
59.0825,10.222
,
59.0825,10.222
59.7253,9.45599
60.6316,9.03337
,
59.7253,9.45599
,
58.4397,10.9881
59.346,10.5655
,
59.346,10.5655
,
59.346,10.5655
60.2523,10.1428
61.2523,10.1428
,
60.2523,10.1428
,
58.4397,10.9881
59.346,10.5655
60.2523,10.1428
61.2523,10.1428
62.2523,10.1428
63.2523,10.1428
,
63.2523,10.1428
,
63.2523,10.1428
64.2523,10.1428
65.1586,10.5655
,
64.2523,10.1428
,
60.2523,10.1428
60.8951,9.37679
,
60.8951,9.37679
,
60.8951,9.37679
61.5379,8.61075
62.4442,8.18813
,
61.5379,8.61075
,
56.6271,11.8333
57.5334,11.4107
58.4397,10.9881
59.346,10.5655
60.2523,10.1428
61.2523,10.1428
62.2523,10.1428
63.2523,10.1428
64.2523,10.1428
65.2523,10.1428
66.2523,10.1428
67.1586,9.72022
,
67.1586,9.72022
,
67.1586,9.72022
68.0649,9.2976
69.0649,9.2976
,
68.0649,9.2976
,
66.2523,10.1428
67.2523,10.1428
,
67.2523,10.1428
,
67.2523,10.1428
68.2523,10.1428
69.1586,10.5655
,
68.2523,10.1428
,
66.2523,10.1428
67.2523,10.1428
68.2523,10.1428
69.1586,10.5655
70.0649,10.9881
70.9712,11.4107
,
70.9712,11.4107
,
70.9712,11.4107
71.8775,11.8333
72.5203,12.5994
,
71.8775,11.8333
,
68.2523,10.1428
69.1586,9.72022
,
69.1586,9.72022
,
69.1586,9.72022
70.0649,9.2976
71.0649,9.2976
,
70.0649,9.2976
,
60.2523,10.1428
60.8951,9.37679
61.5379,8.61075
61.7967,7.64482
,
61.7967,7.64482
,
61.7967,7.64482
62.0555,6.6789
62.6983,5.91285
,
62.0555,6.6789
,
61.5379,8.61075
62.1807,7.8447
,
62.1807,7.8447
,
62.1807,7.8447
62.8235,7.07866
63.7298,6.65604
,
62.8235,7.07866
,
61.5379,8.61075
62.1807,7.8447
62.8235,7.07866
63.7298,6.65604
64.6361,6.23342
65.5424,5.8108
,
65.5424,5.8108
,
65.5424,5.8108
66.4487,5.38819
67.4487,5.38819
,
66.4487,5.38819
,
62.8235,7.07866
63.0823,6.11273
,
63.0823,6.11273
,
63.0823,6.11273
63.3411,5.14681
63.9839,4.38076
,
63.3411,5.14681
,
53.0018,13.5238
54.0018,13.5238
55.0018,13.5238
56.0018,13.5238
57.0018,13.5238
57.9082,13.1012
58.8145,12.6785
59.4572,11.9125
,
59.4572,11.9125
,
59.4572,11.9125
60.1,11.1465
61.0063,10.7238
,
60.1,11.1465
,
58.8145,12.6785
59.7208,12.2559
,
59.7208,12.2559
,
59.7208,12.2559
60.6271,11.8333
61.6271,11.8333
,
60.6271,11.8333
,
58.8145,12.6785
59.7208,12.2559
60.6271,11.8333
61.6271,11.8333
62.6271,11.8333
63.6271,11.8333
,
63.6271,11.8333
,
63.6271,11.8333
64.6271,11.8333
65.5334,12.2559
,
64.6271,11.8333
,
60.6271,11.8333
61.2699,11.0673
,
61.2699,11.0673
,
61.2699,11.0673
61.9127,10.3012
62.819,9.8786
,
61.9127,10.3012
,
57.0018,13.5238
58.0018,13.5238
59.0018,13.5238
59.9082,13.1012
,
59.9082,13.1012
,
59.9082,13.1012
60.8145,12.6785
61.8145,12.6785
,
60.8145,12.6785
,
59.0018,13.5238
60.0018,13.5238
,
60.0018,13.5238
,
60.0018,13.5238
61.0018,13.5238
61.9082,13.9464
,
61.0018,13.5238
,
59.0018,13.5238
60.0018,13.5238
61.0018,13.5238
61.9082,13.9464
62.8145,14.369
63.7208,14.7916
,
63.7208,14.7916
,
63.7208,14.7916
64.6271,15.2143
65.2699,15.9803
,
64.6271,15.2143
,
61.0018,13.5238
61.9082,13.1012
,
61.9082,13.1012
,
61.9082,13.1012
62.8145,12.6785
63.8145,12.6785
,
62.8145,12.6785
,
57.0018,13.5238
58.0018,13.5238
59.0018,13.5238
60.0018,13.5238
61.0018,13.5238
61.9082,13.9464
62.8145,14.369
63.7208,14.7916
64.6271,15.2143
65.5334,15.6369
66.4397,16.0595
67.4397,16.0595
,
67.4397,16.0595
,
67.4397,16.0595
68.4397,16.0595
69.346,16.4821
,
68.4397,16.0595
,
66.4397,16.0595
67.346,16.4821
,
67.346,16.4821
,
67.346,16.4821
68.2523,16.9047
68.8951,17.6708
,
68.2523,16.9047
,
66.4397,16.0595
67.346,16.4821
68.2523,16.9047
68.8951,17.6708
69.5379,18.4368
70.1807,19.2029
,
70.1807,19.2029
,
70.1807,19.2029
70.8235,19.9689
71.0823,20.9348
,
70.8235,19.9689
,
68.2523,16.9047
69.2523,16.9047
,
69.2523,16.9047
,
69.2523,16.9047
70.2523,16.9047
71.1586,17.3273
,
70.2523,16.9047
,
61.0018,13.5238
61.9082,13.1012
62.8145,12.6785
63.4572,11.9125
,
63.4572,11.9125
,
63.4572,11.9125
64.1,11.1465
65.0063,10.7238
,
64.1,11.1465
,
62.8145,12.6785
63.7208,12.2559
,
63.7208,12.2559
,
63.7208,12.2559
64.6271,11.8333
65.6271,11.8333
,
64.6271,11.8333
,
62.8145,12.6785
63.7208,12.2559
64.6271,11.8333
65.6271,11.8333
66.6271,11.8333
67.6271,11.8333
,
67.6271,11.8333
,
67.6271,11.8333
68.6271,11.8333
69.5334,12.2559
,
68.6271,11.8333
,
64.6271,11.8333
65.2699,11.0673
,
65.2699,11.0673
,
65.2699,11.0673
65.9126,10.3012
66.819,9.8786
,
65.9126,10.3012
,
53.0018,13.5238
54.0018,13.5238
55.0018,13.5238
56.0018,13.5238
57.0018,13.5238
58.0018,13.5238
59.0018,13.5238
60.0018,13.5238
61.0018,13.5238
61.9082,13.9464
62.8145,14.369
63.7208,14.7916
64.6271,15.2143
65.5334,15.6369
66.4397,16.0595
67.346,16.4821
68.2523,16.9047
69.1586,17.3273
70.0649,17.75
70.9713,18.1726
71.8776,18.5952
72.8776,18.5952
73.8776,18.5952
74.7839,18.1726
,
74.7839,18.1726
,
74.7839,18.1726
75.6902,17.75
76.6902,17.75
,
75.6902,17.75
,
73.8776,18.5952
74.8776,18.5952
,
74.8776,18.5952
,
74.8776,18.5952
75.8776,18.5952
76.7839,19.0178
,
75.8776,18.5952
,
73.8776,18.5952
74.8776,18.5952
75.8776,18.5952
76.7839,19.0178
77.6902,19.4404
78.5965,19.8631
,
78.5965,19.8631
,
78.5965,19.8631
79.5028,20.2857
80.1456,21.0517
,
79.5028,20.2857
,
75.8776,18.5952
76.7839,18.1726
,
76.7839,18.1726
,
76.7839,18.1726
77.6902,17.75
78.6902,17.75
,
77.6902,17.75
,
71.8776,18.5952
72.7839,19.0178
73.6902,19.4404
74.6902,19.4404
,
74.6902,19.4404
,
74.6902,19.4404
75.6902,19.4404
76.5965,19.8631
,
75.6902,19.4404
,
73.6902,19.4404
74.5965,19.8631
,
74.5965,19.8631
,
74.5965,19.8631
75.5028,20.2857
76.1456,21.0517
,
75.5028,20.2857
,
73.6902,19.4404
74.5965,19.8631
75.5028,20.2857
76.1456,21.0517
76.7884,21.8178
77.4312,22.5838
,
77.4312,22.5838
,
77.4312,22.5838
78.0739,23.3499
78.3328,24.3158
,
78.0739,23.3499
,
75.5028,20.2857
76.5028,20.2857
,
76.5028,20.2857
,
76.5028,20.2857
77.5028,20.2857
78.4091,20.7083
,
77.5028,20.2857
,
71.8776,18.5952
72.7839,19.0178
73.6902,19.4404
74.5965,19.8631
75.5028,20.2857
76.1456,21.0517
76.7884,21.8178
77.4312,22.5838
78.0739,23.3499
78.7167,24.1159
79.3595,24.8819
80.2658,25.3046
,
80.2658,25.3046
,
80.2658,25.3046
81.1721,25.7272
81.8149,26.4932
,
81.1721,25.7272
,
79.3595,24.8819
80.0023,25.648
,
80.0023,25.648
,
80.0023,25.648
80.6451,26.414
80.9039,27.38
,
80.6451,26.414
,
79.3595,24.8819
80.0023,25.648
80.6451,26.414
80.9039,27.38
81.1627,28.3459
81.4215,29.3118
,
81.4215,29.3118
,
81.4215,29.3118
81.6804,30.2777
81.5067,31.2625
,
81.6804,30.2777
,
80.6451,26.414
81.5514,26.8367
,
81.5514,26.8367
,
81.5514,26.8367
82.4577,27.2593
83.1005,28.0253
,
82.4577,27.2593
,
75.5028,20.2857
76.5028,20.2857
77.5028,20.2857
78.4091,19.8631
,
78.4091,19.8631
,
78.4091,19.8631
79.3154,19.4404
80.3154,19.4404
,
79.3154,19.4404
,
77.5028,20.2857
78.5028,20.2857
,
78.5028,20.2857
,
78.5028,20.2857
79.5028,20.2857
80.4091,20.7083
,
79.5028,20.2857
,
77.5028,20.2857
78.5028,20.2857
79.5028,20.2857
80.4091,20.7083
81.3154,21.1309
82.2217,21.5535
,
82.2217,21.5535
,
82.2217,21.5535
83.1281,21.9762
83.7708,22.7422
,
83.1281,21.9762
,
79.5028,20.2857
80.4091,19.8631
,
80.4091,19.8631
,
80.4091,19.8631
81.3154,19.4404
82.3154,19.4404
,
81.3154,19.4404
,
61.0018,13.5238
61.9082,13.1012
62.8145,12.6785
63.7208,12.2559
64.6271,11.8333
65.2699,11.0673
65.9126,10.3012
66.1715,9.33529
,
66.1715,9.33529
,
66.1715,9.33529
66.4303,8.36937
67.0731,7.60332
,
66.4303,8.36937
,
65.9126,10.3012
66.5554,9.53518
,
66.5554,9.53518
,
66.5554,9.53518
67.1982,8.76913
68.1045,8.34651
,
67.1982,8.76913
,
65.9126,10.3012
66.5554,9.53518
67.1982,8.76913
68.1045,8.34651
69.0108,7.9239
69.9171,7.50128
,
69.9171,7.50128
,
69.9171,7.50128
70.8235,7.07866
71.8235,7.07866
,
70.8235,7.07866
,
67.1982,8.76913
67.457,7.80321
,
67.457,7.80321
,
